ORF_ID,KO_ID,KO_Function,KO_Score,Secondary_KO_ID,Secondary_KO_Score
k127_5188172_3,K00765,hisG; ATP phosphoribosyltransferase [EC:2.4.2.17],381,,
k127_5188172_4,K01338,lon; ATP-dependent Lon protease [EC:3.4.21.53],720,,
k127_5188172_5,K12940,abgA; aminobenzoyl-glutamate utilization protein A,225,K25379,25
k127_5188172_6,K03683,rnt; ribonuclease T [EC:3.1.13.-],249,,
k127_5188172_7,,,21,K21218,20
k127_5188172_8,K01197,hya; hyaluronoglucosaminidase [EC:3.2.1.35],17,,
k127_5188172_9,K06969,rlmI; 23S rRNA (cytosine1962-C5)-methyltransferase [EC:2.1.1.191],447,,
k127_5188172_10,K01069,"gloB, gloC, HAGH; hydroxyacylglutathione hydrolase [EC:3.1.2.6]",188,,
k127_5188172_11,K03610,minC; septum site-determining protein MinC,136,,
k127_5188172_12,K03609,minD; septum site-determining protein MinD,347,,
k127_5188172_14,K03406,mcp; methyl-accepting chemotaxis protein,149,K02660,15
k127_5188172_16,K13888,"macA; membrane fusion protein, macrolide-specific efflux system",293,,
k127_5188172_17,K05685,macB; macrolide transport system ATP-binding/permease protein [EC:7.6.2.-],658,,
k127_5188172_18,K18139,"oprM, emhC, ttgC, cusC, adeK, smeF, mtrE, cmeC, gesC; outer membrane protein, multidrug efflux system",208,,
k127_5188172_19,K07459,ybjD; putative ATP-dependent endonuclease of the OLD family,274,,
k127_5188172_21,K03545,tig; trigger factor,247,,
k127_5188172_23,K03544,"clpX, CLPX; ATP-dependent Clp protease ATP-binding subunit ClpX",516,,
k127_5188172_24,K03770,ppiD; peptidyl-prolyl cis-trans isomerase D [EC:5.2.1.8],262,,
k127_5188172_25,K07689,"uvrY, gacA, varA; two-component system, NarL family, invasion response regulator UvrY",273,,
k127_5188172_26,K03703,uvrC; excinuclease ABC subunit C,572,,
k127_5188172_28,,,31,K18377,8
k127_10796270_2,,,11,K02055,2
k127_10068140_1,K03292,"TC.GPH; glycoside/pentoside/hexuronide:cation symporter, GPH family",178,,
k127_11211579_1,,,39,K16899,12
k127_1037124_4,,,26,K03606,3
k127_722997_2,,,11,K00616,2
k127_10691396_1,,,14,K19689,3
k127_9860980_2,,,22,K25820,3
k127_2073950_2,K18138,"acrB, mexB, adeJ, smeE, mtrD, cmeB; multidrug efflux pump",160,,
k127_7682206_4,K01933,purM; phosphoribosylformylglycinamidine cyclo-ligase [EC:6.3.3.1],151,,
k127_3839697_2,,,8,K01421,7
k127_4669671_3,,,24,K05579,3
k127_4669671_4,K07133,K07133; uncharacterized protein,189,,
k127_5708701_2,,,41,K10742,6
k127_2904544_2,,,,,
k127_5397705_8,,,11,K07243,2
k127_5397705_9,,,7,K03596,4
k127_723049_1,K04066,priA; primosomal protein N' (replication factor Y) (superfamily II helicase) [EC:5.6.2.4],505,,
k127_2281709_1,,,10,K26735,5
k127_9861021_1,,,26,K07258,3
k127_8303608_3,,,,,
k127_6747742_1,,,12,K01284,3
k127_3528760_1,,,23,K01939,3
k127_3528760_2,,,9,K01153,3
k127_6020796_2,,,14,K00033,2
k127_11106917_1,,,11,K03804,8
k127_11106917_2,,,14,K00108,2
k127_11106917_3,,,17,K08587,3
k127_11106917_4,,,25,K09141,20
k127_11106917_5,K04069,"pflA, pflC, pflE; pyruvate formate lyase activating enzyme [EC:1.97.1.4]",213,,
k127_11106917_6,,,15,K03655,4
k127_3632598_1,K00688,"PYG, glgP; glycogen phosphorylase [EC:2.4.1.1]",170,,
k127_3217637_7,K01338,lon; ATP-dependent Lon protease [EC:3.4.21.53],200,,
k127_2801916_1,,,9,K00656,3
k127_1037206_2,K06959,tex; protein Tex,12,,
k127_931950_1,,,29,K21470,5
k127_7473599_1,,,18,K12368,3
k127_1659483_1,,,33,K12516,4
k127_1345877_1,,,28,K06959,2
k127_9132712_2,,,5,K15352,3
k127_6020866_1,,,14,K03046,3
k127_8511127_1,,,33,K00962,2
k127_6539614_2,K00432,"gpx, btuE, bsaA; glutathione peroxidase [EC:1.11.1.9]",171,,
k127_6332176_1,K01872,"AARS, alaS; alanyl-tRNA synthetase [EC:6.1.1.7]",543,,
k127_6332176_3,K03581,recD; exodeoxyribonuclease V alpha subunit [EC:3.1.11.5],50,,
k127_6953989_2,,,8,K01870,3
k127_5188348_26,K03529,smc; chromosome segregation protein,608,,
k127_10484686_3,K06168,miaB; tRNA-2-methylthio-N6-dimethylallyladenosine synthase [EC:2.8.4.3],424,,
k127_6332201_1,,,8,K03702,8
k127_5915153_3,,,44,K13525,12
k127_7264787_1,K24118,"atsB, chuR, aslB; serine-type anaerobic sulfatase-maturating enzyme [EC:1.1.98.7]",118,,
k127_3423820_4,,,9,K01784,3
k127_8720610_2,K27837,cdhC; 3-dehydrocarnitine:acetyl-CoA trimethylamine transferase [EC:2.3.1.317],132,K18013,34
k127_2074182_2,K06994,K06994; putative drug exporter of the RND superfamily,12,,
k127_2696521_1,,,29,K14645,8
k127_310518_1,K06885,K06885; uncharacterized protein,239,,
k127_1762615_1,,,22,K03546,12
k127_8303792_1,K03695,clpB; ATP-dependent Clp protease ATP-binding subunit ClpB,181,K03696,117
k127_3528936_1,,,,,
k127_2594501_2,,,15,K00265,2
k127_6642001_1,,,17,K05939,6
k127_6435413_2,K01208,"cd, ma, nplT; cyclomaltodextrinase / maltogenic alpha-amylase / neopullulanase [EC:3.2.1.54 3.2.1.133 3.2.1.135]",340,,
k127_6435413_6,K03310,"TC.AGCS; alanine or glycine:cation symporter, AGCS family",439,,
k127_6435413_12,,,198,,
k127_6435413_17,K13542,cobA-hemD; uroporphyrinogen III methyltransferase / synthase [EC:2.1.1.107 4.2.1.75],219,K02303,47
k127_5708967_1,K00965,"galT, GALT; UDPglucose--hexose-1-phosphate uridylyltransferase [EC:2.7.7.12]",500,,
k127_5708967_3,K01190,lacZ; beta-galactosidase [EC:3.2.1.23],110,K12111,26
k127_10796577_1,K03783,"punA, PNP; purine-nucleoside phosphorylase [EC:2.4.2.1]",223,,
k127_9758230_1,,,10,K00615,8
k127_5292016_1,K05349,bglX; beta-glucosidase [EC:3.2.1.21],359,,
k127_7368651_6,,,,,
k127_2176824_2,,,11,K01129,2
k127_621376_6,,,,,
k127_5086006_2,K25290,"fhuA, ftsA, siuA; ferric hydroxamate/heme transport system ATP-binding protein [EC:7.2.2.16]",221,K02013,24
k127_1659722_1,K03587,ftsI; cell division protein FtsI (penicillin-binding protein 3) [EC:3.4.16.4],19,K05515,9
k127_10900599_2,K07126,K07126; uncharacterized protein,125,,
k127_3736258_1,,,41,K06894,4
k127_1037443_1,,,,,
k127_5397990_1,,,9,K03311,5
k127_8720769_1,K03529,smc; chromosome segregation protein,667,,
k127_4463412_1,,,127,,
k127_8823822_1,K07497,K07497; putative transposase,18,,
k127_8823822_2,,,11,K07483,4
k127_4774142_1,K03657,"uvrD, pcrA; ATP-dependent DNA helicase UvrD/PcrA [EC:5.6.2.4]",13,,
k127_5915356_3,K00800,aroA; 3-phosphoshikimate 1-carboxyvinyltransferase [EC:2.5.1.19],306,,
k127_5812171_1,K05851,"cyaA; adenylate cyclase, class 1 [EC:4.6.1.1]",117,,
k127_5812171_2,,,11,K03655,10
k127_5812171_3,K06921,K06921; uncharacterized protein,60,,
k127_7368726_1,K04077,"groEL, HSPD1, HSP60, CPN60; chaperonin GroEL [EC:5.6.1.7]",692,,
k127_5292104_7,,,121,K01091,4
k127_205334_1,,,22,K02014,15
k127_414453_1,K07126,K07126; uncharacterized protein,57,K15475,4
k127_10172877_1,K26735,"KEA4_5_6, TMCO3, ybaL; K+:H+ antiporter",316,,
k127_7162588_2,,,14,K27086,3
k127_310738_2,,,15,K01006,2
k127_6435570_1,K01918,panC; pantoate--beta-alanine ligase [EC:6.3.2.1],266,,
k127_6954228_1,,,248,K21573,115
k127_11313408_1,,,11,K09955,2
k127_11313408_3,,,12,K02035,3
k127_9549319_7,,,54,K23124,35
k127_9966146_6,,,17,K13653,13
k127_828036_1,,,11,K07082,2
k127_3008529_2,,,12,K03404,7
k127_5915413_1,,,15,K06332,3
k127_1141633_1,K07481,"K07481; transposase, IS5 family",224,,
k127_9030839_6,K26937,"dinF, mepA, vmrA; MATE family, multidrug efflux pump",268,,
k127_10691892_1,,,18,K03169,3
k127_4150207_2,K00620,argJ; glutamate N-acetyltransferase / amino-acid N-acetyltransferase [EC:2.3.1.35 2.3.1.1],340,,
k127_10691899_2,,,166,,
k127_723551_1,K01012,bioB; biotin synthase [EC:2.8.1.6],234,K00833,26
k127_3218067_3,,,10,K03657,2
k127_2074447_1,,,12,K09684,2
k127_2074447_2,,,11,K11690,3
k127_414533_3,,,17,K00823,1
k127_3008575_1,,,137,,
k127_3008575_2,,,278,K02529,6
k127_9861457_1,,,15,K15460,3
k127_8617137_2,K00243,K00243; uncharacterized protein,258,,
k127_9966221_2,K01784,"galE, GALE; UDP-glucose 4-epimerase [EC:5.1.3.2]",345,,
k127_6435676_1,K01876,"DARS2, aspS; aspartyl-tRNA synthetase [EC:6.1.1.12]",331,,
k127_2594809_3,,,96,K21573,17
k127_2594809_4,,,14,K21572,3
k127_4463584_9,K03186,"ubiX, bsdB, PAD1; flavin prenyltransferase [EC:2.5.1.129]",173,,
k127_4463590_2,K00067,"rfbD, rmlD; dTDP-4-dehydrorhamnose reductase [EC:1.1.1.133]",225,,
k127_621585_10,,,226,K26029,4
k127_621585_16,K03289,"nupG; MFS transporter, NHS family, nucleoside permease",315,K11537,82
k127_1555172_2,K00239,"sdhA, frdA; succinate dehydrogenase flavoprotein subunit [EC:1.3.5.1]",859,,
k127_3840185_2,K07027,K07027; glycosyltransferase 2 family protein,14,,
k127_2594854_6,,,14,K00001,3
k127_4255631_12,,,,,
k127_4463612_2,K00788,thiE; thiamine-phosphate pyrophosphorylase [EC:2.5.1.3],120,K14153,14
k127_3008665_3,,,26,K02003,6
k127_6226962_3,,,33,K00099,3
k127_7785481_1,,,199,,
k127_5188741_8,,,847,,
k127_5498772_2,K05989,ramA; alpha-L-rhamnosidase [EC:3.2.1.40],362,,
k127_2074587_1,,,27,K00616,2
k127_2594920_1,K03701,uvrA; excinuclease ABC subunit A,389,,
k127_3218235_1,K00525,"E1.17.4.1A, nrdA, nrdE; ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1]",461,,
k127_4046447_3,,,12,K02519,2
k127_10485072_2,,,10,K03088,8
k127_9966344_4,K06190,ispZ; intracellular septation protein,105,,
k127_2386620_1,K03231,EEF1A; elongation factor 1-alpha,224,,
k127_3840237_1,,,18,K04487,8
k127_5709277_1,,,13,K21449,5
k127_3840243_1,,,145,,
k127_1141841_2,,,7,K17722,5
k127_8408152_1,,,27,K07126,26
k127_6642366_2,K18220,"tetM, tetO; ribosomal protection tetracycline resistance protein",277,,
k127_7577916_1,,,19,K07407,2
k127_9031059_2,K04043,"dnaK, HSPA9; molecular chaperone DnaK",674,,
k127_4255723_1,,,16,K11739,4
k127_6642377_3,,,37,K11384,6
k127_11313635_5,K03555,mutS; DNA mismatch repair protein MutS,120,,
k127_4255752_1,K02469,gyrA; DNA gyrase subunit A [EC:5.6.2.2],118,K02621,80
k127_8928631_4,K02334,dpo; DNA polymerase bacteriophage-type [EC:2.7.7.7],499,,
k127_3008786_1,,,15,K00262,7
k127_5188855_2,,,16,K24042,2
k127_414706_2,,,12,K07243,3
k127_4774446_6,K03070,secA; preprotein translocase subunit SecA [EC:7.4.2.8],861,,
k127_7369108_2,,,12,K19230,10
k127_101971_1,K01847,MUT; methylmalonyl-CoA mutase [EC:5.4.99.2],781,,
k127_8304326_1,,,77,K19354,15
k127_5498879_1,,,12,K01183,3
k127_6021425_1,,,30,K03723,4
k127_7474189_2,K11717,sufS; cysteine desulfurase / selenocysteine lyase [EC:2.8.1.7 4.4.1.16],365,K01766,39
k127_7474189_3,K01338,lon; ATP-dependent Lon protease [EC:3.4.21.53],656,,
k127_517557_2,K02361,entC; isochorismate synthase [EC:5.4.4.2],128,K02552,11
k127_10588515_1,,,16,K21239,2
k127_1763190_1,,,9,K00856,2
k127_9966449_1,,,17,K01215,4
k127_5498910_3,,,16,K02078,10
k127_205833_1,,,,,
k127_205833_2,,,10,K02783,5
k127_4566518_1,K00248,"ACADS, bcd; butyryl-CoA dehydrogenase [EC:1.3.8.1]",239,K18244,27
k127_414766_5,,,23,K02237,7
k127_11004712_1,K01652,"E2.2.1.6L, ilvB, ilvG, ilvI; acetolactate synthase I/II/III large subunit [EC:2.2.1.6]",271,,
k127_5498938_1,,,17,K18964,6
k127_10068774_3,K18138,"acrB, mexB, adeJ, smeE, mtrD, cmeB; multidrug efflux pump",341,,
k127_3529395_1,,,17,K06201,2
k127_4463848_3,K08303,"prtC, trhP; U32 family peptidase [EC:3.4.-.-]",283,,
k127_4670524_1,,,27,K21636,5
k127_1866928_1,,,24,K03760,21
k127_9549756_1,,,14,K22186,3
k127_2282537_2,K00262,"E1.4.1.4, gdhA; glutamate dehydrogenase (NADP+) [EC:1.4.1.4]",554,,
k127_1970511_17,,,25,K06147,3
k127_1346798_1,K01972,"E6.5.1.2, ligA, ligB; DNA ligase (NAD+) [EC:6.5.1.2]",637,,
k127_8408348_2,,,62,K15921,48
k127_414863_2,,,18,K11066,2
k127_1660287_4,,,269,,
k127_1970560_4,K00937,ppk1; polyphosphate kinase [EC:2.7.4.1],543,,
k127_8824335_1,,,14,K07090,2
k127_6332822_1,K15633,"gpmI; 2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]",84,,
k127_6332822_2,K07315,rsbU_P; phosphoserine phosphatase RsbU/P [EC:3.1.3.3],135,,
k127_8824343_2,K02314,dnaB; replicative DNA helicase [EC:5.6.2.3],26,,
k127_10692416_2,,,14,K03737,4
k127_10485367_2,,,10,K00380,5
k127_205907_1,K07126,K07126; uncharacterized protein,189,,
k127_10692445_1,,,16,K01265,4
k127_724037_1,K13821,"putA; RHH-type transcriptional regulator, proline utilization regulon repressor / proline dehydrogenase / delta 1-pyrroline-5-carboxylate dehydrogenase [EC:1.5.5.2 1.2.1.88]",344,,
k127_3322095_2,,,24,K04069,2
k127_6436051_1,,,29,K07285,3
k127_9966679_1,,,56,K18968,11
k127_5292714_3,,,370,K04780,31
k127_11004928_1,,,37,K13735,5
k127_4256011_1,K03657,"uvrD, pcrA; ATP-dependent DNA helicase UvrD/PcrA [EC:5.6.2.4]",176,K26876,21
k127_9966695_1,K01682,acnB; aconitate hydratase 2 / 2-methylisocitrate dehydratase [EC:4.2.1.3 4.2.1.99],362,,
k127_9133545_3,,,14,K00029,3
k127_9759021_3,,,20,K12141,3
k127_1660395_1,K01338,lon; ATP-dependent Lon protease [EC:3.4.21.53],393,,
k127_1555608_2,,,12,K02521,3
k127_2905530_6,,,15,K05803,2
k127_9549944_2,,,13,K01003,4
k127_9549948_1,,,13,K07148,2
k127_5709657_2,K02004,ABC.CD.P; putative ABC transport system permease protein,165,K24948,12
k127_5709657_3,K02004,ABC.CD.P; putative ABC transport system permease protein,179,,
k127_4982517_1,K02334,dpo; DNA polymerase bacteriophage-type [EC:2.7.7.7],269,,
k127_3736945_1,,,16,K23269,4
k127_7889724_1,K07056,rsmI; 16S rRNA (cytidine1402-2'-O)-methyltransferase [EC:2.1.1.198],200,,
k127_7889724_4,K03654,recQ; ATP-dependent DNA helicase RecQ [EC:5.6.2.4],353,,
k127_7889724_5,K01610,pckA; phosphoenolpyruvate carboxykinase (ATP) [EC:4.1.1.49],149,,
k127_3633640_1,K01255,"CARP, pepA; leucyl aminopeptidase [EC:3.4.11.1]",338,,
k127_6954925_2,,,24,K03809,15
k127_933138_3,K00528,fpr; ferredoxin/flavodoxin---NADP+ reductase [EC:1.18.1.2 1.19.1.1],77,K00266,19
k127_9133604_1,,,29,K09800,9
k127_11314033_4,,,245,,
k127_9238597_1,K01682,acnB; aconitate hydratase 2 / 2-methylisocitrate dehydratase [EC:4.2.1.3 4.2.1.99],758,,
k127_828687_1,,,,,
k127_206090_1,,,345,,
k127_9133632_1,,,33,K02406,3
k127_206103_1,,,15,K04078,4
k127_4566856_2,,,199,K12063,13
k127_2802836_2,K02687,prmA; ribosomal protein L11 methyltransferase [EC:2.1.1.-],327,,
k127_4464113_2,K11717,sufS; cysteine desulfurase / selenocysteine lyase [EC:2.8.1.7 4.4.1.16],396,,
k127_5398665_2,K02335,polA; DNA polymerase I [EC:2.7.7.7],556,,
k127_6123908_2,,,32,K02014,9
k127_9550066_1,,,13,K07116,3
k127_11314098_2,K03655,recG; ATP-dependent DNA helicase RecG [EC:5.6.2.4],15,,
k127_11314104_7,K03427,hsdM; type I restriction enzyme M protein [EC:2.1.1.72],10,,
k127_4256175_2,,,12,K02083,5
k127_1970814_1,,,12,K02337,3
k127_3009164_14,K02337,dnaE; DNA polymerase III subunit alpha [EC:2.7.7.7],633,,
k127_9238681_1,K09458,"fabF, OXSM, CEM1; 3-oxoacyl-[acyl-carrier-protein] synthase II [EC:2.3.1.179]",52,K00647,8
k127_6540520_1,,,13,K06937,2
k127_4359322_2,,,170,K19005,8
k127_5398734_1,K07456,mutS2; DNA mismatch repair protein MutS2,489,,
k127_6436267_1,K18138,"acrB, mexB, adeJ, smeE, mtrD, cmeB; multidrug efflux pump",252,,
k127_5605722_1,,,11,K26735,10
k127_1867210_17,K03763,"polC; DNA polymerase III subunit alpha, Gram-positive type [EC:2.7.7.7]",1063,,
k127_6124021_4,,,16,K00058,4
k127_10692740_4,K02834,rbfA; ribosome-binding factor A,14,,
k127_933280_2,,,105,K02843,7
k127_11108049_2,,,6,K02274,4
k127_8304916_2,,,13,K20542,7
k127_9862209_2,K03310,"TC.AGCS; alanine or glycine:cation symporter, AGCS family",264,,
k127_1970936_2,,,19,K11688,2
k127_1970936_3,,,11,K01070,3
k127_10278114_1,K02335,polA; DNA polymerase I [EC:2.7.7.7],634,,
k127_1763738_4,K02470,gyrB; DNA gyrase subunit B [EC:5.6.2.2],148,,
k127_1763738_6,,,17,K02621,4
k127_5293031_1,,,11,K02835,3
k127_5293031_2,,,11,K14057,3
k127_6436352_1,K07386,pepO; putative endopeptidase [EC:3.4.24.-],333,,
k127_7163444_1,,,41,K02471,4
k127_3737187_3,K06909,xtmB; phage terminase large subunit,222,,
k127_3737187_4,,,54,K02835,8
k127_3737187_5,,,76,,
k127_3737187_8,,,34,K15735,4
k127_3737187_14,,,121,K07263,3
k127_3737187_17,K07788,mdtB; multidrug efflux pump,23,,
k127_5293050_2,,,55,K02656,2
k127_7369666_1,,,17,K00065,3
k127_10278156_2,,,15,K03584,3
k127_1763785_1,,,17,K21449,3
k127_1970990_5,K18218,tet35; tetracycline resistance efflux pump,261,,
k127_8824758_3,,,11,K00626,4
k127_10692851_1,,,19,K00727,2
k127_2075373_1,,,10,K07646,4
k127_6124114_4,K04763,xerD; integrase/recombinase XerD,37,K03733,37
k127_622363_1,,,13,K19355,8
k127_6955162_2,K01277,DPP3; dipeptidyl-peptidase III [EC:3.4.14.4],32,,
k127_2283073_2,,,15,K07497,8
k127_2283073_3,,,13,K02450,8
k127_2283073_4,,,12,K11901,3
k127_11108186_3,,,15,K07126,4
k127_4878824_4,K01284,dcp; peptidyl-dipeptidase Dcp [EC:3.4.15.5],522,,
k127_4878824_9,K03701,uvrA; excinuclease ABC subunit A,817,,
k127_4878824_10,K00556,trmH; tRNA (guanosine-2'-O-)-methyltransferase [EC:2.1.1.34],15,,
k127_6540719_1,,,25,K02291,1
k127_6540719_2,,,11,K13284,3
k127_7265932_2,K07482,"K07482; transposase, IS30 family",16,,
k127_1555952_4,,,148,,
k127_6436451_1,,,170,,
k127_5189564_5,K02343,dnaX; DNA polymerase III subunit gamma/tau [EC:2.7.7.7],56,K02341,39
k127_10692939_1,K04759,feoB; ferrous iron transport protein B,480,,
k127_2905991_3,,,9,K02396,2
k127_7786332_1,,,,,
k127_6124220_1,K12132,"prkC, stkP; eukaryotic-like serine/threonine-protein kinase [EC:2.7.11.1]",109,,
k127_2803189_4,,,13,K03839,1
k127_2803189_5,,,23,K02612,3
k127_5916339_1,,,34,K18650,3
k127_9134000_1,,,15,K02535,3
k127_2387568_1,,,122,K03110,5
k127_3840948_2,K18785,"mp2; beta-1,4-mannooligosaccharide/beta-1,4-mannosyl-N-acetylglucosamine phosphorylase [EC:2.4.1.319 2.4.1.320]",35,,
k127_3840948_3,K08218,"ampG; MFS transporter, PAT family, beta-lactamase induction signal transducer AmpG",194,,
k127_6643062_1,K07316,mod; adenine-specific DNA-methyltransferase [EC:2.1.1.72],19,,
k127_5499550_3,,,392,K21573,128
k127_5087231_1,K00382,"DLD, lpd, pdhD; dihydrolipoyl dehydrogenase [EC:1.8.1.4]",102,,
k127_5087231_2,,,28,K18650,6
k127_10693041_1,,,252,K01991,4
k127_4256473_8,K03427,hsdM; type I restriction enzyme M protein [EC:2.1.1.72],166,,
k127_3737368_4,,,8,K16092,3
k127_9343304_1,,,16,K03546,2
k127_4256496_3,K07568,queA; S-adenosylmethionine:tRNA ribosyltransferase-isomerase [EC:2.4.99.17],276,,
k127_7059172_1,,,16,K03722,4
k127_8305171_2,,,11,K03565,4
k127_9655243_2,,,17,K04477,8
k127_9655243_3,,,8,K06308,2
k127_7163713_1,,,12,K01621,4
k127_518321_1,K06889,K06889; uncharacterized protein,306,,
k127_5813410_2,K26937,"dinF, mepA, vmrA; MATE family, multidrug efflux pump",162,K26939,14
k127_2075567_1,,,14,K02860,2
k127_5499666_1,,,13,K05350,2
k127_9862547_4,,,11,K02529,2
k127_6227829_1,K03215,rumA; 23S rRNA (uracil1939-C5)-methyltransferase [EC:2.1.1.190],191,,
k127_1971320_3,K15342,cas1; CRISP-associated protein Cas1,252,K00558,4
k127_1971320_4,K07012,cas3; CRISPR-associated endonuclease/helicase Cas3 [EC:3.1.-.- 5.6.2.4],435,,
k127_206743_1,,,126,K07636,3
k127_1347824_1,,,6,K07387,3
k127_1347824_2,,,137,,
k127_7370023_1,K02314,dnaB; replicative DNA helicase [EC:5.6.2.3],437,,
k127_622699_1,,,9,K01776,6
k127_622700_1,,,,,
k127_622700_2,K01784,"galE, GALE; UDP-glucose 4-epimerase [EC:5.1.3.2]",397,,
k127_9343427_2,K06180,rluD; 23S rRNA pseudouridine1911/1915/1917 synthase [EC:5.4.99.23],61,K06177,7
k127_3841137_3,,,12,K00790,4
k127_9550626_4,,,15,K02837,4
k127_9550626_7,,,16,K07116,2
k127_9550626_11,K01875,"SARS, serS; seryl-tRNA synthetase [EC:6.1.1.11]",395,,
k127_9550626_12,K01847,MUT; methylmalonyl-CoA mutase [EC:5.4.99.2],317,,
k127_9550626_13,K01868,"TARS, thrS; threonyl-tRNA synthetase [EC:6.1.1.3]",438,,
k127_518454_2,K02355,"fusA, GFM, EFG; elongation factor G",834,,
k127_9550636_1,K01897,"ACSL, fadD; long-chain-fatty-acid---CoA ligase [EC:6.2.1.3]",180,K12421,20
k127_10589276_4,K12132,"prkC, stkP; eukaryotic-like serine/threonine-protein kinase [EC:2.7.11.1]",44,,
k127_10589276_7,K12132,"prkC, stkP; eukaryotic-like serine/threonine-protein kinase [EC:2.7.11.1]",45,,
k127_10589276_8,K03555,mutS; DNA mismatch repair protein MutS,20,,
k127_10589276_9,K03555,mutS; DNA mismatch repair protein MutS,32,,
k127_933791_3,K06217,"phoH, phoL; phosphate starvation-inducible protein PhoH and related proteins",307,,
k127_4879146_4,K12574,rnj; ribonuclease J [EC:3.1.-.-],516,,
k127_2178271_5,,,71,K01069,3
k127_7890445_2,K04075,"tilS, mesJ; tRNA(Ile)-lysidine synthase [EC:6.3.4.19]",78,K15780,8
k127_7475146_1,K01006,"ppdK; pyruvate, orthophosphate dikinase [EC:2.7.9.1]",521,,
k127_5606237_1,,,10,K02355,5
k127_5813612_7,,,36,K06609,7
k127_6124506_1,K00876,"udk, UCK; uridine kinase [EC:2.7.1.48]",205,,
k127_4567509_1,,,19,K09607,3
k127_9239194_1,K03324,yjbB; phosphate:Na+ symporter,263,,
k127_6227995_2,,,11,K03186,2
k127_6227995_4,,,19,K02027,4
k127_8305508_1,,,20,K03750,7
k127_9134285_2,,,20,K03311,2
k127_5606268_1,,,10,K05343,9
k127_11314782_2,,,23,K01996,5
k127_6124555_3,,,19,K01187,3
k127_6124567_1,,,14,K21449,2
k127_3945071_2,,,,,
k127_10174422_1,K05349,bglX; beta-glucosidase [EC:3.2.1.21],247,K17641,65
k127_103376_2,,,8,K05366,2
k127_2906459_2,,,14,K07491,3
k127_4879302_2,,,23,K00854,2
k127_9862915_1,,,13,K03475,11
k127_9550861_15,,,37,K02529,8
k127_9550861_25,,,11,K01735,2
k127_9550861_26,,,8,K02067,2
k127_9550861_28,,,77,K03781,7
k127_9550861_30,,,9,K21712,4
k127_7994205_11,,,12,K00864,3
k127_9239309_1,K07273,acm; lysozyme,185,,
k127_4983317_1,,,25,K04095,22
k127_3425654_3,K00688,"PYG, glgP; glycogen phosphorylase [EC:2.4.1.1]",707,,
k127_8409302_1,,,9,K02519,2
k127_518730_2,,,725,,
k127_2178534_2,,,101,K21755,29
k127_934094_1,,,12,K01738,6
k127_5813862_2,,,14,K03168,5
k127_4567763_2,,,14,K03217,2
k127_4671523_2,K20530,trbE; type IV secretion system protein TrbE [EC:7.4.2.8],524,,
k127_9863060_1,,,13,K03686,2
k127_1764591_3,K07277,"SAM50, TOB55, bamA; outer membrane protein insertion porin family",28,,
k127_518830_1,,,15,K03529,2
k127_207178_1,,,187,K05845,3
k127_6228292_3,K13566,"NIT2, yafV; omega-amidase [EC:3.5.1.3]",199,,
k127_6228292_4,K24847,rlhA; 23S rRNA 5-hydroxycytidine C2501 synthase,438,,
k127_207215_2,K12373,HEXA_B; hexosaminidase [EC:3.2.1.52],279,,
k127_4775791_2,,,6,K01766,3
k127_11108918_2,K00876,"udk, UCK; uridine kinase [EC:2.7.1.48]",13,K00164,7
