KO,EC,RXN
K15635,,"R01518  D-phosphoglycerate 2,3-phosphomutase"
K15652,,R01627  3-dehydroshikimate hydro-lyase
K15654,,
K15655,,
K15661,,
K15662,,
K15663,,
K15665,,
K15666,,
K15667,,
K15721,,
K15724,,
K15725,,
K15726,,
K15727,,
K15735,,
K15737,,"R12216  glutarate,2-oxoglutarate:oxygen oxidoreductase ((S)-2-hydroxyglutarate-forming)"
K15738,,
K15770,,
K15771,,
K15772,,
K15777,,"R08836  3,4-dihydroxy-L-phenylalanine:oxygen 4,5-oxidoreductase (decyclizing)"
K15778,,"R00959  alpha-D-glucose 1-phosphate 1,6-phosphomutase;R01057  D-ribose 1,5-phosphomutase;R01818  D-mannose 6-phosphate 1,6-phosphomutase;R08639  alpha-D-glucose 1,6-phosphomutase"
K15780,,R01132  IMP:diphosphate phospho-D-ribosyltransferase;R01229  GMP:diphosphate 5-phospho-alpha-D-ribosyltransferase;R02142  XMP:pyrophosphate phosphoribosyltransferase
K15784,,"R09801  N2-acetyl-L-2,4-diaminobutanoate amidohydrolase"
K15792,,"R02788  UDP-N-acetylmuramoyl-L-alanyl-D-glutamate:(L)-meso-2,6-diaminoheptanedioate gamma-ligase (ADP-forming);R04617  UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminoheptanedioate:D-alanyl-D-alanine ligase (ADP-forming)"
K15828,,
K15830,,
K15832,,
K15836,,
K15842,,
K15855,,R01966  beta-D-glucosaminide glucosaminohydrolase
K15866,,"R09837  2-(1,2-epoxy-1,2-dihydrophenyl)acetyl-CoA isomerase;R09839  2,3-didehydroadipoyl-CoA:acetyl-CoA C-didehydroadipoyltransferase (double bond migration)"
K15879,,
K15894,,"R09697  UDP-N-acetylglucosamine hydro-lyase (inverting; UDP-2-acetamido-2,6-dideoxy-beta-L-arabino-hexos-4-ulose-forming)"
K15895,,"R09825  UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine:2-oxoglutarate aminotransferase"
K15898,,"R09841  phosphoenolpyruvate:2,4-bis(acetylamino)-2,4,6-trideoxy-beta-L-altropyranose transferase (phosphate-hydrolysing, 2,7-acetylamino-transfering, 2-carboxy-2-oxoethyl-forming)"
K15899,,R09843  CTP:pseudaminate cytidylyltransferase
K15914,,"R10188  UDP-N-acetyl-alpha-D-galactosamine:N,N'-diacetyl-alpha-D-bacillosaminyl-diphospho-tritrans,heptacis-undecaprenol 3-alpha-N-acetyl-D-galactosaminyltransferase"
K15915,,"R10184  UDP-N,N'-diacetylbacillosamine:tritrans,heptacis-undecaprenyl-phosphate N,N'-diacetylbacillosamine transferase"
K15916,,R00771  D-glucose-6-phosphate aldose-ketose-isomerase;R00772  D-mannose-6-phosphate aldose-ketose-isomerase;R01819  D-mannose-6-phosphate aldose-ketose-isomerase;R02739  alpha-D-glucose 6-phosphate ketol-isomerase;R02740  alpha-D-glucose 6-phosphate ketol-isomerase;R03321  beta-D-glucose 6-phosphate ketol-isomerase;R13199  alpha-D-glucose-6-phosphate aldose-ketose-isomerase
K15918,,R01514  ATP:(R)-glycerate 3-phosphotransferase
K15921,,R01762  alpha-L-arabinan arabinofuranohydrolase
K15922,,R00802  sucrose alpha-glucohydrolase;R11543  6-sulfo-alpha-D-quinovosyl diacylglycerol 6-sulfo-D-quinovohydrolase (configuration-retaining)
K15923,,
K15924,,
K15945,,R09330  
K15974,,
K15976,,
K15977,,
K15981,,"R11357  cholest-4-en-3-one,[reduced ferredoxin]:oxygen oxidoreductase [(25S)-3-oxocholest-4-en-26-oate forming]"
K15984,,
K15986,,
K15987,,
K15999,,R06503  ;R06504;R06505
K16011,,R00772  D-mannose-6-phosphate aldose-ketose-isomerase;R00885  GTP:alpha-D-mannose-1-phosphate guanylyltransferase;R01819  D-mannose-6-phosphate aldose-ketose-isomerase
K16012,,
K16013,,
K16014,,
K16028,,
K16053,,
K16066,,R09289  3-hydroxypropionate:NADP+ oxidoreductase;R10851  L-allo-threonine:NADP+ 3-oxidoreductase;R10852  L-allo-threonine:NADP+ 3-oxidoreductase (decarboxylating)
K16074,,
K16076,,
K16079,,
K16087,,
K16088,,
K16089,,
K16090,,
K16091,,
K16092,,
K16123,,
K16136,,
K16137,,
K16139,,
K16148,,R11530  ADP-alpha-D-glucose:alpha-D-glucose-1-phosphate 4-alpha-D-glucosyltransferase (configuration-retaining)
K16149,,"R02110  1,4-alpha-D-glucan:1,4-alpha-D-glucan 6-alpha-D-(1,4-alpha-D-glucano)-transferase"
K16152,,
K16165,,R01085  3-fumarylpyruvate fumarylhydrolase
K16169,,
K16183,,
K16203,,
K16211,,
K16212,,R09943  4-O-beta-D-mannopyranosyl-D-glucopyranose:phosphate alpha-D-mannosyltransferase
K16213,,"R01445  cellobiose 2-epimerase;R10810  beta-1,4-mannobiose 2-epimerase"
K16238,,
K16242,,"R03560  toluene,NADH:oxygen oxidoreductase (2,3-dihydroxylating);R03608  o-cresol,NADH:oxygen oxidoreductase (2,3-dihydroxylating);R10042  benzene,NADH:oxygen oxidoreductase;R10043  phenol,NADH:oxygen oxidoreductase (2-hydroxylating)"
K16248,,
K16263,,
K16264,,
K16291,,
K16301,,
K16321,,
K16322,,
K16329,,R01055  uracil hydro-lyase (adding D-ribose 5-phosphate;pseudouridine-5'-phosphate-forming)
K16331,,
K16348,,
K16363,,R04428  (3R)-3-hydroxybutanoyl-[acyl-carrier-protein] hydro-lyase;R04535  (3R)-3-hydroxydecanoyl-[acyl-carrier-protein] hydro-lyase;R04537  (3R)-3-hydroxyoctanoyl-[acyl-carrier-protein] hydro-lyase;R04544  (3R)-3-hydroxypalmitoyl-[acyl-carrier-protein] hydro-lyase;R04568  (3R)-3-hydroxytetradecanoyl-[acyl-carrier-protein] hydro-lyase;R04587  UDP-3-O-[(3R)-3-hydroxymyristoyl]-N-acetylglucosamine amidohydrolase;R04954  (3R)-3-hydroxyhexanoyl-[acyl-carrier-protein] hydro-lyase;R04965  (3R)-3-hydroxydodecanoyl-[acyl-carrier-protein] hydro-lyase;R10208  (3R)-3-hydroxyacyl-[acyl-carrier protein] hydro-lyase (trans-2-enoyl-[acyl-carrier protein]-forming)
K16370,,R00756  ATP:D-fructose-6-phosphate 1-phosphotransferase;R03236  ATP:D-tagatose-6-phosphate 1-phosphotransferase;R03237  CTP:D-tagatose 6-phosphate 1-phosphotransferase;R03238  UTP:D-tagatose 6-phosphate 1-phosphotransferase;R03239  ITP:D-tagatose 6-phosphate 1-phosphotransferase;R04779  ATP:D-fructose-6-phosphate 1-phosphotransferase
K16371,,"R01069  D-tagatose 1,6-bisphosphate D-glyceraldehyde-3-phosphate-lyase (glycerone-phosphate-forming)"
K16395,,
K16401,,
K16435,,"R05518  dTDP-4-dehydro-6-deoxy-alpha-D-glucopyranose hydro-lyase (dTDP-2,6-dideoxy-D-glycero-hex-2-enos-4-ulose-forming);R06428  dTDP-4-dehydro-6-deoxy-alpha-D-glucopyranose hydro-lyase (dTDP-2,6-dideoxy-D-glycero-hex-2-enos-4-ulose-forming)"
K16511,,
K16515,,"R04478  2-hydroxy-4-oxobutane-1,2,4-tricarboxylate 2,3-hydro-lyase"
K16516,,
K16553,,
K16554,,
K16555,,
K16564,,
K16566,,
K16619,,R01312  phosphatidylcholine cholinephosphohydrolase;R02027  phosphatidylglycerol cholinephosphohydrolase;R02052  phosphatidylethanolamine ethanolaminephosphohydrolase;R03332  1-phosphatidyl-D-myo-inositol inositolphosphohydrolase;R07381  plasmenylethanolamine ethanolamine phosphohydrolase
K16645,,
K16648,,
K16649,,R12078  ;R12079
K16650,,R12080  
K16652,,
K16653,,
K16692,,
K16693,,
K16695,,
K16697,,
K16703,,
K16711,,
K16785,,
K16786,,
K16787,,
K16789,,
K16842,,R02425  (S)-allantoin amidohydrolase
K16868,,
K16870,,"R10175  dTDP-6-deoxy-beta-L-mannose:N-acetyl-alpha-D-glucosaminyl-diphospho-trans,octacis-decaprenol 3-alpha-L-rhamnosyltransferase;R12077  dTDP-6-deoxy-beta-L-mannose:N-acetyl-alpha-D-glucosaminyl-diphospho-trans,octacis-decaprenol 3-alpha-L-rhamnosyltransferase"
K16873,,R10212  ;R10216;R10858  5-(hydroxymethyl)furfural:oxygen oxidoreductase
K16898,,
K16899,,
K16917,,
K16921,,
K16924,,
K16950,,R00858  hydrogen-sulfide:NADP+ oxidoreductase;R10146
K16951,,R00858  hydrogen-sulfide:NADP+ oxidoreductase;R10146
K16959,,
K17062,,
K17077,,
K17103,,R01800  CDP-diacylglycerol:L-serine 3-phosphatidyltransferase
K17104,,R04158  geranylgeranyl diphosphate:sn-glyceryl phosphate geranylgeranyltransferase
K17108,,R01498  D-glucosyl-N-acylsphingosine glucohydrolase;R13178  D-glucosylsphingosine glucohydrolase
K17202,,
K17203,,
K17204,,
K17205,,
K17207,,
K17210,,
K17218,,R10152  sulfide:quinone oxidoreductase
K17228,,R10203  
K17231,,
K17238,,
K17241,,
K17244,,
K17247,,
K17285,,R01851  methanethiol:oxygen oxidoreductase
K17315,,
K17316,,
K17317,,
K17319,,
K17321,,
K17325,,
K17331,,
K17468,,R10408  D-glucosaminate-6-phosphate ammonia-lyase
K17624,,
K17641,,
K17680,,
K17686,,
K17713,,
K17716,,R00291  UDP-glucose 4-epimerase
K17722,,"R00977  5,6-dihydrouracil:NAD+ oxidoreductase;R01414  5,6-dihydrothymine:NAD+ oxidoreductase;R11026  (R)-5,6-dihydrothymine:NAD+ oxidoreductase"
K17723,,"R00977  5,6-dihydrouracil:NAD+ oxidoreductase;R01414  5,6-dihydrothymine:NAD+ oxidoreductase;R11026  (R)-5,6-dihydrothymine:NAD+ oxidoreductase"
K17733,,
K17734,,
K17735,,
K17736,,
K17737,,
K17758,,
K17811,,
K17828,,R01869  (S)-dihydroorotate:NAD+ oxidoreductase
K17829,,"R09738  butanoyl-CoA:NADP+ 2,3-oxidoreductase"
K17837,,R06363  penicillin hydrolase
K17838,,R06363  penicillin hydrolase
K17872,,R11061  NADPH:demethylphylloquinone oxidoreductase
K17882,,
K17884,,"R10464  CDP-2,3-bis-(O-phytanyl)-sn-glycerol:1L-myo-inositol 1-phosphate 1-sn-archaetidyltransferase"
K17938,,
K17948,,R09797  N-acetyl-alpha-neuraminate 2-epimerase;R12769;R12770
K17992,,
K17997,,
K18011,,"R02852  D-2,6-diaminohexanoic acid 5,6-aminomutase;R03275  (3S)-3,6-diaminohexanoate 5,6-aminomutase"
K18013,,R10564  (5S)-5-amino-3-oxohexanoate:acetyl-CoA ethylamine transferase
K18015,,
K18109,,"R09890  (2E,6E)-farnesyl-diphosphate diphosphate-lyase (cyclizing, 5-epi-alpha-selinene-forming)"
K18118,,R10343  succinyl-CoA:acetate CoA-transferase
K18120,,R01644  4-hydroxybutanoate:NAD+ oxidoreductase
K18122,,R05336  acetyl-CoA:4-hydroxybutanoate CoA-transferase
K18138,,
K18139,,
K18140,,
K18141,,
K18142,,
K18146,,
K18195,,
K18197,,
K18205,,
K18206,,
K18209,,R10660  fumarate CoM:CoB oxidoreductase (succinate forming)
K18214,,
K18218,,
K18220,,
K18223,,"R10702  propane,NADH:oxygen oxidoreductase (2-hydroxylating)"
K18224,,"R10702  propane,NADH:oxygen oxidoreductase (2-hydroxylating)"
K18231,,
K18244,,
K18277,,"R05623  N,N,N-trimethylamine,NADPH:oxygen oxidoreductase (N-oxide-forming)"
K18285,,"R10667  S-adenosyl-L-methionine:3-[(1-carboxyvinyl)-oxy]benzoate adenosyltransferase (bicarbonate-hydrolysing, 6-amino-6-deoxyfutalosine-forming)"
K18288,,R02407  succinyl-CoA:itaconate CoA-transferase;R10600  acetyl-CoA:itaconate CoA-transferase
K18289,,R02407  succinyl-CoA:itaconate CoA-transferase;R03154  succinyl-CoA:(S)-citramalate CoA-transferase
K18292,,R00237  (3S)-citramalyl-CoA pyruvate-lyase (acetyl-CoA-forming)
K18294,,
K18299,,
K18301,,
K18303,,
K18306,,
K18313,,R10640  succinyl-CoA:(R)-citramalate CoA-transferase;R10641  succinyl-CoA:(R)-malate CoA-transferase
K18320,,
K18323,,
K18324,,
K18326,,
K18332,,
K18334,,R03688  L-fuconate hydro-lyase
K18335,,R10690  2-dehydro-3-deoxy-L-fuconate:NAD+ 4-oxidoreductase
K18336,,R10691  
K18348,,
K18365,,R00750  4-hydroxy-2-oxopentanoate pyruvate-lyase (acetaldehyde-forming);R05298  4-hydroxy-2-oxohexanoate pyruvate-lyase (propanal-forming)
K18369,,R10703  propan-2-ol:NAD+ oxidoreductase
K18377,,
K18383,,R05772  feruloyl-CoA hydro-lyase/vanillin-lyase (acetyl-CoA-forming);R05773  feruloyl-CoA hydro-lyase/vanillin-lyase (acetyl-CoA-forming);R12566  feruloyl-CoA hydro-lyase/vanillin-lyase (acetyl-CoA-forming)
K18425,,R09718  D-erythro-3-hydroxyaspartate glyoxylate-lyase (glycine-forming)
K18430,,"R10304  phosphoenolpyruvate:2,4-diacetamido-2,4,6-trideoxy-alpha-D-mannopyranose 1-(2-carboxy-2-oxoethyl)transferase"
K18434,,
K18446,,
K18454,,
K18475,,
K18478,,R10970  ATP:6-deoxy-6-sulfo-D-fructose 1-phosphotransferase
K18479,,R10765  6-deoxy-6-sulfo-D-glucopyranose aldose-ketose-isomerase;R12996  6-deoxy-6-sulfo-D-glucopyranose isomerase (2-epimerizing)
K18480,,
K18481,,
K18537,,"R13357  S-adenosyl-L-methionine:(2R,3R,5S)-2-(S-pantetheinyl)-carbapenam-3-carboxylate 6-C-methyltransferase;R13358  S-adenosyl-L-methionine:(2R,3R,5S,6R)-6-(methyl)-2-(S-pantetheinyl)-carbapenam-3-carboxylate 6-C-methyltransferase"
K18552,,
K18553,,
K18574,,
K18578,,
K18581,,R10867  beta-D-4-deoxy-Delta4-GlcAp-(1->3)-D-GalNAc6S hydrolase
K18588,,
K18650,,
K18661,,R03383  methylmalonate:CoA ligase (AMP-forming)
K18675,,"R09942  N,N'-diacetylchitobiose:phosphate N-acetyl-D-glucosaminyltransferase"
K18676,,R01961  ATP:D-glucosamine 6-phosphotransferase
K18682,,
K18691,,
K18692,,
K18704,,"R11614  CDP-ribitol:4-O-[1-D-ribitylphospho-(2R)-1-glycerophospho]-N-acetyl-beta-D-mannosaminyl-(1->4)-N-acetyl-alpha-D-glucosaminyl-diphospho-ditrans,octacis-undecaprenol ribitolphosphotransferase;R11621  CDP-ribitol:4-O-di[(2R)-1-glycerophospho]-N-acetyl-beta-D-mannosaminyl-(1->4)-N-acetyl-alpha-D-glucosaminyl-diphospho-ditrans,octacis-undecaprenol ribitolphosphotransferase;R12865;R12869"
K18707,,"R10649  tRNA (N6-L-threonylcarbamoyladenosine37):sulfur-donor,S-adenosyl-L-methionine C2-methylthiotransferase"
K18765,,
K18778,,
K18779,,
K18785,,"R10811  1,4-beta-D-mannooligosaccharide:phosphate alpha-D-mannosyltransferase;R10829  4-O-beta-D-mannopyranosyl-N-acetyl-D-glucosamine:phosphate alpha-D-mannosyltransferase"
K18800,,"R04987  ;R08768  2-(all-trans-polyprenyl)phenol,NADPH:oxygen oxidoreductase (6-hydroxylating)"
K18820,,
K18828,,
K18831,,
K18840,,
K18850,,
K18887,,
K18888,,
K18889,,
K18890,,
K18893,,
K18895,,
K18898,,
K18902,,
K18904,,
K18905,,
K18908,,
K18910,,R10817  D-psicose 3-epimerase;R10818  D-tagatose 3-epimerase
K18911,,R01169  S-adenosyl-L-methionine:L-histidine Nalpha-methyltransferase
K18912,,"R11013  hercynine,gamma-L-glutamyl-L-cysteine:oxygen oxidoreductase [gamma-L-glutamyl-S-(hercyn-2-yl)-L-cysteine S-oxide-forming]"
K18915,,
K18917,,
K18918,,
K18929,,
K18930,,R00297  (R)-2-hydroxy-acid:acceptor 2-oxidoreductase
K18946,,
K18954,,
K18955,,
K18958,,
K18962,,
K18964,,
K18968,,
K18979,,R12500  queuosine34 in tRNA:acceptor oxidoreductase
K18981,,R10841  D-galacturonate:NAD+ 1-oxidoreductase
K18988,,
K18996,,
K19002,,"R10850  UDP-alpha-D-glucose:1,2-diacyl-sn-glycerol 3-alpha-D-glucosyltransferase;R12902"
K19004,,"R02689  UDP-alpha-D-glucose:1,2-diacyl-sn-glycerol 3-beta-D-glucosyltransferase;R04377  UDP-alpha-D-glucose:1,2-diacyl-3-O-(beta-D-glucopyranosyl)-sn-glycerol 6-glucosyltransferase"
K19005,,R05081  phosphatidylglycerol:membrane-derived-oligosaccharide-D-glucose glycerophosphotransferase;R10849  phosphatidylglycerol:Glc-alpha1->2Glc-alpha1->3acyl2Gro glycerophosphotransferase;R12813;R12900;R12901
K19048,,
K19058,,
K19068,,R12552  ;R12553
K19076,,
K19078,,
K19080,,
K19081,,
K19082,,
K19084,,
K19092,,
K19108,,R10887  
K19117,,
K19123,,
K19124,,
K19125,,
K19126,,
K19138,,
K19139,,
K19140,,
K19142,,
K19147,,
K19155,,
K19157,,
K19161,,
K19162,,
K19163,,
K19170,,
K19171,,
K19172,,
K19220,,
K19221,,"R01492  ATP:cob(I)alamin Co-beta-adenosyltransferase;R05220  ATP:cob(I)yrinic acid-a,c-diamide Cobeta-adenosyltransferase;R07268  ATP:cobinamide Cobeta-adenosyltransferase;R12184  ATP:Cob(II)yrinate diamide Cobeta-adenosyltransferase"
K19222,,"R07262  1,4-dihydroxy-2-naphthoyl-CoA hydrolase"
K19226,,
K19227,,
K19228,,
K19229,,
K19230,,
K19231,,
K19232,,
K19235,,
K19237,,
K19238,,
K19244,,R00396  L-alanine:NAD+ oxidoreductase (deaminating)
K19265,,
K19268,,R00262  L-threo-3-methylaspartate carboxy-aminomethylmutase
K19270,,R02167  D-mannitol-1-phosphate phosphohydrolase
K19272,,
K19273,,
K19292,,
K19293,,
K19294,,
K19300,,
K19302,,R05627  undecaprenyl-diphosphate phosphohydrolase
K19303,,
K19304,,
K19309,,
K19312,,R00742  acetyl-CoA:carbon-dioxide ligase (ADP-forming);R01859  propanoyl-CoA:carbon-dioxide ligase (ADP-forming)
K19333,,
K19334,,
K19337,,
K19338,,
K19339,,
K19341,,
K19350,,
K19353,,
K19354,,
K19355,,R01332  beta-D-mannan hydrolases
K19421,,
K19422,,
K19423,,
K19425,,
K19427,,
K19428,,
K19509,,
K19545,,
K19557,,
K19577,,
K19585,,
K19586,,
K19591,,
K19597,,
K19611,,
K19661,,
K19668,,"R02886  1,4-(1,3;1,4)-beta-D-glucan 4-glucanohydrolase;R11308"
K19686,,
K19689,,
K19693,,
K19694,,
K19701,,
K19702,,
K19709,,R01179  butanoyl-CoA:acetate CoA-transferase;R01359  acetoacetyl-CoA:acetate CoA-transferase;R07832  3-hydroxy-5-oxohexanoyl-CoA:acetate CoA-transferase
K19710,,R00126  ADP:ATP adenylyltransferase;R01618  APS:ATP adenylyltransferase
K19734,,
K19745,,R00919  propanoyl-CoA:NADP+ 2-oxidoreductase
K19775,,
K19776,,
K19784,,
K19789,,
K19802,,R10938  L-alanyl-D-glutamate epimerase;R13097  N-acetyl-glutamate racemase
K19804,,
K19810,,
K19814,,
K19824,,
K19883,,R11229  GTP:gentamicin-C 2''-O-phosphotransferase
K19955,,
K19956,,R03234  
K19976,,
K20035,,R11130  3-(methylsulfanyl)propanoyl-CoA:acceptor 2-oxidoreductase
K20036,,R10936  3-(methylthio)acryloyl-CoA hydratase
K20038,,
K20073,,
K20074,,
K20084,,
K20155,,R10101  4-methylaminobutanoate methylamidohydrolase
K20169,,R11175  (S)-nicotine:cytochrome c oxidoreductase (N-methylmimosine-forming);R11177
K20203,,
K20263,,
K20265,,
K20267,,
K20274,,
K20276,,
K20319,,
K20332,,
K20333,,
K20338,,
K20339,,
K20344,,
K20377,,
K20391,,
K20453,,"R03069  (2R,3S)-2,3-dimethylmalate hydro-lyase (dimethylmaleate-forming)"
K20455,,"R11263  (2S,3S)-2-hydroxybutane-1,2,3-tricarboxylate hydro-lyase (2-methyl-trans-aconitate forming)"
K20459,,
K20460,,
K20470,,
K20480,,
K20483,,
K20487,,
K20509,,R03028  glutaconyl-1-CoA carboxy-lyase;R09509  carboxybiotinyl-[protein] carboxy-lyase;R12212  oxaloacetate carboxy-lyase (pyruvate-forming; Na+-extruding)
K20525,,
K20527,,
K20530,,
K20534,,R12808  ;R12814
K20541,,
K20542,,
K20543,,
K20566,,R08896  paromamine:oxygen 6'-oxidoreductase;R10207  2'-deamino-2'-hydroxyparomamine:oxygen 6'-oxidoreductase;R11267  kanamycin-X:oxygen 6'-oxidoreductase;R11268  kanamycin-C:oxygen 6'-oxidoreductase
K20611,,"R12708  dihydroisopentenyldehydrorhodopin:acceptor 3,4-oxidoreductase;R12709  dihydrobisanhydrobacterioruberin:acceptor 3,4-oxidoreductase"
K20615,,
K20616,,"R12285  dimethylallyl-diphosphate:all-trans-lycopene dimethylallyltransferase (hydrating, dihydroisopentenyldehydrorhodopin-forming);R12286  dimethylallyl-diphosphate:isopentenyldehydrorhodopin dimethylallyltransferase (hydrating, dihydrobisanhydrobacterioruberin-forming)"
K20680,,"R09824  dTDP-3-amino-3,6-dideoxy-alpha-D-galactopyranose:2-oxoglutarate aminotransferase"
K20708,,
K20712,,R06988  3-(hydroxyamino)phenol hydroxymutase;R09284  3-(hydroxyamino)phenol hydroxymutase
K20741,,
K20750,,
K20755,,
K20807,,"R04020  indole-3-acetamide hydro-lyase;R05379  acrylamide hydro-lyase;R05596  benzamide hydro-lyase;R07780  3,5-dibromo-4-hydroxybenzamide hydro-lyase (nitrile-forming);R07854  2-phenylacetamide hydro-lyase (nitrile-forming)"
K20814,,
K20829,,
K20836,,
K20846,,
K20862,,R00548  riboflavin-5-phosphate phosphohydrolase;R07280  5-amino-6-(5-phospho-D-ribitylamino)uracil phosphohydrolase
K20866,,R00947  alpha-D-glucose-1-phosphate phosphohydrolase
K20881,,R01126  inosine 5'-monophosphate phosphohydrolase;R01227  guanosine 5'-monophosphate phosphohydrolase
K20922,,
K20934,,R09799  hydrazine:ferricytochrome-c oxidoreductase
K20938,,
K20948,,
K20951,,
K20955,,
K20956,,
K20960,,
K20961,,
K20962,,
K20965,,
K20971,,
K20972,,
K20974,,
K21001,,
K21005,,
K21011,,
K21012,,
K21017,,
K21018,,
K21019,,
K21021,,
K21023,,
K21024,,
K21029,,R07459  ATP:[sulfur-carrier protein] adenylyltransferase
K21030,,R02921  CTP:D-ribitol-5-phosphate cytidylyltransferase
K21033,,
K21059,,R11537  ;R11538;R11922  17-(4-hydroxyphenyl)heptadecanoate:[acyl-carrier protein] ligase (AMP-forming);R11923;R11924  19-(4-hydroxyphenyl)nonadecanoate:[acyl-carrier protein] ligase (AMP-forming);R11925
K21061,,R11428  cis-4-hydroxy-D-proline:acceptor oxidoreductase
K21062,,R02280  1-pyrroline-4-hydroxy-2-carboxylate aminohydrolase (decyclizing)
K21064,,R07280  5-amino-6-(5-phospho-D-ribitylamino)uracil phosphohydrolase
K21071,,R00756  ATP:D-fructose-6-phosphate 1-phosphotransferase;R00764  diphosphate:D-fructose-6-phosphate 1-phosphotransferase;R02073  diphosphate:beta-D-fructose-6-phosphate 1-phosphotransferase;R03236  ATP:D-tagatose-6-phosphate 1-phosphotransferase;R04779  ATP:D-fructose-6-phosphate 1-phosphotransferase
K21076,,
K21081,,
K21084,,
K21088,,
K21089,,
K21090,,
K21116,,
K21132,,
K21134,,
K21136,,
K21140,,R11524  [CysO sulfur-carrier protein]-L-cysteine carboxypeptidase
K21147,,R07459  ATP:[sulfur-carrier protein] adenylyltransferase;R07461  [enzyme]-S-sulfanyl-L-cysteine:adenylyl-[sulfur-carrier protein] sulfurtransferase
K21159,,
K21162,,
K21181,,"R11366  L-tyrosine 2,3-aminomutase"
K21217,,
K21218,,
K21219,,R03223  2-methyl-4-amino-5-hydroxymethylpyrimidine-diphosphate:4-methyl-5-(2-phosphoethyl)-thiazole 2-methyl-4-aminopyridine-5-methenyltransferase;R03471  ATP:4-amino-5-hydroxymethyl-2-methylpyrimidine 5-phosphotransferase;R04509  ATP:4-amino-2-methyl-5-phosphomethylpyrimidine phosphotransferase;R10712  2-methyl-4-amino-5-hydroxymethylpyrimidine-diphosphate:2-(2-carboxy-4-methylthiazol-5-yl)ethyl phosphate 2-methyl-4-aminopyrimidine-5-methenyltransferase
K21231,,R11519  protochlorophyllide-a:ferredoxin C-8(1)-oxidoreductase
K21236,,
K21237,,
K21239,,
K21252,,
K21298,,
K21299,,
K21306,,
K21308,,R11487  sulfite:quinone oxidoreductase
K21345,,R05644  ATP:D-glycero-beta-D-manno-heptose 1-phosphate adenylyltransferase
K21366,,
K21393,,
K21397,,
K21405,,
K21416,,
K21417,,
K21420,,R11547  L-leucyl-tRNA(Leu):[protein] N-terminal L-glutamate leucyltransferase;R11548  L-leucyl-tRNA(Leu):[protein] N-terminal L-aspartate leucyltransferase
K21430,,
K21449,,
K21454,,
K21464,,
K21465,,
K21467,,
K21469,,
K21470,,
K21471,,
K21478,,
K21480,,"R11579  protoheme,reduced ferredoxin:oxygen oxidoreductase (alpha-methene-oxidizing, hydroxylating)"
K21498,,
K21506,,
K21507,,
K21508,,
K21511,,
K21525,,
K21528,,
K21531,,
K21556,,
K21557,,
K21567,,
K21571,,
K21572,,
K21573,,
K21574,,"R01790  1,4-alpha-D-glucan glucohydrolase;R01791  dextrin 6-alpha-D-glucanohydrolase"
K21575,,
K21577,,
K21602,,
K21606,,
K21610,,"R11628  Ni-sirohydrochlorin a,c-diamide reductive cyclo-ligase (ADP-forming)"
K21636,,R11633  GTP:formate 2'-oxidoreductase;R11634  ATP:formate 2'-oxidoreductase;R11635  UTP:formate 2'-oxidoreductase;R11636  CTP:formate 2'-oxidoreductase
